x,y
13.1578062379817,10.2607737858679
12.902071219632,10.0230998166171
8.41013832778848,8.48917006994035
11.2983400321995,11.3323594838186
13.5438618976737,15.415596286611
16.7801775317298,16.5528680342521
16.8489398738563,12.7987739668787
19.7494152673134,19.3795523453432
6.16662934299761,10.3580126274106
12.1868634842874,8.27086718386028
11.8913032414348,10.0790051893332
17.6717963699024,22.8759099626764
20.3526664924764,18.1209288466442
19.015550090767,17.1530855214928
6.95902457011925,5.90161464311835
16.2628033048746,13.4844054029623
14.7400861797349,11.6326202991587
14.5813419528064,13.3791754852946
8.26276528868555,10.7042752260151
7.10580459073844,12.976288156361
17.4937917000175,20.7286654212967
16.8192474065526,15.1504790799539
10.0475563462896,13.2251911244285
15.70445548338,18.8607059636518
12.2860345630178,11.601149550961
5.90359480639283,6.75252402017513
5.09904670287509,11.2998727203943
12.2421029406307,12.2897621922652
5.81866166134032,8.831229468824
14.6034588704479,14.7405574441627
14.6946338568972,9.57331062631579
18.632537981906,17.666885168464
14.5117300127156,10.4192443673813
21.9884021689392,19.8572797917238
17.5881651166935,7.41143630671838
10.1037201919429,16.3306248171289
14.4414978403272,17.9936873192062
13.9746070070762,12.1859953560229
15.7812106807352,19.7802748792679
11.8535271211322,10.4397132457491
13.1481931303023,12.3147335909956
12.0124564131103,7.0229388394104
24.3273209801426,18.9856112796308
10.5403504827143,11.5089236526821
16.5214431292618,21.605516793179
19.254174456756,22.121964864031
5.30210929819678,5.90431427812223
16.5643362080034,14.5050875595366
13.4433886861151,15.971514133838
17.970630024304,16.9570918101518
16.1857145707778,15.5386757380452
11.9958090323069,11.6733014482974
13.3768283896232,17.1620917520077
12.0854798333665,19.4157177252074
8.92220479185472,6.64843899182781
9.59975123919386,8.57015274426663
5.87305124294896,5.97525609015714
11.5560016571048,7.16449716029387
19.9999464709017,20.0854460885302
16.3199273483418,11.9706298665008
16.7741149142129,20.3776253999204
22.9551970249422,18.5354795998395
6.31846141225486,6.84866257877259
18.1601179712467,14.8352348290546
3.90764211946478,7.08731074823861
9.33805675232536,6.29174199966813
14.7854315949966,15.474223436507
2.78667114851946,5.80352498177018
9.18484938201425,4.66297780064212
13.9954124407839,17.1499675213506
8.64111814232736,7.37136839450999
8.79884175993869,5.72695518454105
13.096184168941,14.1976842905134
10.8843432263852,13.0788683347782
19.2640921642894,15.9623653915075
10.9807566035909,9.22262738050353
5.52085976750554,8.65636829264181
13.1026643632405,14.3280271033167
17.8472473836365,17.8202048627026
21.944418852968,16.9875942400162
14.192763035981,19.0468968245624
15.8043050269946,17.1275454512445
15.1453394460903,13.5729105028902
5.28195502401124,5.89370785033123
13.5716271874672,12.3091537905623
5.87902945416622,9.5916968595356
12.3100576801894,11.8991448344569
7.11259660209414,5.76149226067017
17.9566078067493,14.271097850332
13.0822734534677,20.9178691730623
2.76092738173692,6.1867417729751
16.5803560243236,12.2614247495181
11.0359916941467,13.6459271143006
7.45861053076164,9.63168634530732
8.33579025173725,10.1411659800433
18.9863002273562,18.9837747184212
14.7474506140271,15.3970560364028
18.2485334021421,23.5969245776168
13.780193362162,14.2564601932616
13.8182880575961,13.1321305332472
